"","ID","name","address","city","state","zip","county","beneficiaries","totaldays","total_medicare_payment","total_medicare_standard_payment","total_charge","percent_home_health","physician_services","home_health_pday","snf_pday","social_service_pday","total_live_discharges","benefls7days","benefgr60days","benefgr180days","home_health_pday_wkppd","snf_pday_wkppd","social_service_pday_wkppd","age","male","female","white","advantage","medicaid","cancer","dementia","stroke","heart","resp","otherdx","site_home","site_alf","site_nonsnf","site_snf","site_inpthospital","site_inpthospice","rated6_","rated7_8","rated9_10","recommend_not","communicated_always","helped_always","respect_always","emotionalsupport_not","emotionalsupport","communicated_not","helped_not","respect_not","communicated_usually","helped_usually","respect_usually","pain_always","pain_not","pain_usually","training_definitely","training_not","training_somewhat","recommend_definitely","recommend_probably","region","regionne","regionmw","regionsouth","regionwest","expansionstate","medicare_payment_pbene","medicare_standard_payment_pbene","charge_pbene","medicare_payment_pbeneday","medicare_standard_payment_pbeneday","charge_pbeneday","medicare_return_rate","discharges_pbeneday","benefgr180days_pct","benefgr60days_pct","benefls7days_pct","calcavglos","totaldx","cancer_pct","stroke_pct","dementia_pct","heart_pct","resp_pct","otherdx_pct","male_pct","female_pct","advantage_pct","medicaid_pct","hourssetting","home_health_pct","snf_pct","social_services_pct","majoritysetting","site_home_pct","site_alf_pct","site_nonsnf_pct","site_snf_pct","site_inpthospital_pct","site_inpthospice_pct"
"1114",231609,"ERIE WEST HOSPICE AND PALLIATIVE CARE","1070 N MONROE STREET SUITE B","MONROE","MI",48162,"OH - Toledo",484,25849,3972585.22,4268160.1,9260464.39,0.9911,NA,0.1672,0.1698,0.0206,75,118,135,35,0.1442,0.6084,0.0429,82.72,185,299,468,141,148,132,108,25,83,60,76,239,NA,50,114,31,NA,3,11,86,3,85,82,92,7,93,5,6,1,10,12,7,81,7,12,79,9,12,88,9,"mw",0,1,0,0,1,8207.82070247934,8818.51260330578,19133.1908884298,153.684290301366,165.118963983133,358.252326589036,0.428983369807008,2.90146620759024,0.0723140495867769,0.278925619834711,0.243801652892562,53.4070247933884,484,0.272727272727273,0.0516528925619835,0.223140495867769,0.171487603305785,0.12396694214876,0.15702479338843,0.382231404958678,0.617768595041322,0.291322314049587,0.305785123966942,0.3576,0.467561521252796,0.474832214765101,0.0576062639821029,NA,0.493801652892562,NA,0.103305785123967,0.235537190082645,0.0640495867768595,NA
"1115",231612,"OAKLAWN HOSPICE","122 HIGH STREET","MARSHALL","MI",49068,"MI - Kalamazoo",125,4421,759757.69,751903.09,1434235.6,0.9943,0,0.1321,0.3426,0.0719,NA,43,23,NA,0.1523,0.8679,0.0934,82.56,56,69,122,24,18,49,NA,NA,33,11,17,66,24,NA,0,NA,0,0,9,91,2,89,89,95,8,92,4,5,0,7,6,5,91,3,6,86,5,9,94,4,"mw",0,1,0,0,1,6078.06152,6015.22472,11473.8848,171.851999547614,170.075342682651,324.414295408279,0.529730045747017,NA,NA,0.184,0.344,35.368,NA,0.392,NA,NA,0.264,0.088,0.136,0.448,0.552,0.192,0.144,0.5466,0.241675814123674,0.626783754116356,0.131540431759971,NA,0.528,0.192,NA,0,NA,0
"1116",231616,"COMPASSIONATE CARE HOSPICE OF MICHIGAN","5730 N LILLEY RD, SUITE A&B","CANTON","MI",48187,"MI - Ann Arbor",96,6933,1049848.85,1087681.09,1445270,0.9978,0,0.477,0.3321,0.0446,22,14,37,11,0.5111,1.204,0.1528,82.75,36,60,74,29,23,26,17,NA,18,NA,22,70,15,NA,NA,0,0,4,9,87,3,83,73,87,10,90,4,11,0,13,16,13,88,5,7,88,7,5,80,17,"mw",0,1,0,0,1,10935.9255208333,11330.0113541667,15054.8958333333,151.427787393625,156.884622818405,208.462426078177,0.726403267209587,3.17322948218664,0.114583333333333,0.385416666666667,0.145833333333333,72.21875,NA,0.270833333333333,NA,0.177083333333333,0.1875,NA,0.229166666666667,0.375,0.625,0.302083333333333,0.239583333333333,0.8537,0.558744289563078,0.389012533676936,0.052243176759986,NA,0.729166666666667,0.15625,NA,NA,0,0
"1117",231617,"HEART TO HEART HOSPICE OF FLINT","2029 S ELMS ROAD","SWARTZ CREEK","MI",48473,"MI - Flint",567,74378,11627902.96,11401608.04,13987230.35,0.9978,0,0.3093,0.2108,0.0374,34,61,310,184,0.3117,0.688,0.09,84.42,202,365,510,165,127,80,163,91,140,45,48,224,237,18,87,0,NA,3,12,85,4,84,80,93,8,92,6,10,1,10,10,6,78,8,14,74,12,14,86,10,"mw",0,1,0,0,1,20507.765361552,20108.6561552028,24668.8365961199,156.335246443841,153.292748393342,188.056015891796,0.831322761478651,0.45712441851085,0.324514991181658,0.54673721340388,0.107583774250441,131.178130511464,567,0.141093474426808,0.160493827160494,0.287477954144621,0.246913580246914,0.0793650793650794,0.0846560846560847,0.35626102292769,0.64373897707231,0.291005291005291,0.223985890652557,0.5575,0.554798206278027,0.378116591928251,0.067085201793722,NA,0.395061728395062,0.417989417989418,0.0317460317460317,0.153439153439153,0,NA
"1118",231618,"HOSPICE OF NORTHWEST OHIO","8132 SECOR ROAD","LAMBERTVILLE","MI",48144,"OH - Toledo",111,6588,1233094.83,1312460.24,2054613.48,0.9274,192,0.7782,0.8088,0.0641,NA,29,30,14,1.6089,2.2817,0.0773,81.32,57,54,108,38,11,43,11,NA,25,NA,15,57,12,NA,0,NA,35,1,11,88,1,87,85,93,8,92,4,6,1,9,9,6,76,9,15,79,7,14,96,3,"mw",0,1,0,0,1,11108.9624324324,11823.9661261261,18510.0313513514,187.172864298725,199.219829993928,311.872112932605,0.600159028451424,NA,0.126126126126126,0.27027027027027,0.261261261261261,59.3513513513514,NA,0.387387387387387,NA,0.0990990990990991,0.225225225225225,NA,0.135135135135135,0.513513513513513,0.486486486486487,0.342342342342342,0.0990990990990991,1.6511,0.47132214887045,0.489855248016474,0.0388226031130761,NA,0.513513513513513,0.108108108108108,NA,0,NA,0.315315315315315
"1119",231619,"RESIDENTIAL HOSPICE","5440 CORPORATE DR, SUITE 400","TROY","MI",48098,"MI - Royal Oak",1313,87499,13647234.93,14102349.7,18623279.54,0.9959,0,0.2508,0.2334,0.0619,129,265,413,154,0.2386,0.5518,0.0965,82.73,498,815,1044,367,412,346,274,152,311,96,134,600,239,47,399,26,NA,6,15,79,6,79,73,89,11,89,7,11,2,14,16,9,70,12,18,75,8,17,80,14,"mw",0,1,0,0,1,10393.9336862148,10740.5557501904,14183.7620258949,155.970181716362,161.171552817746,212.83991291329,0.732805137821606,1.47430256345787,0.117288651942117,0.314546839299315,0.201827875095202,66.6405178979436,1313,0.263518659558264,0.115765422696116,0.208682406702209,0.236862147753237,0.0731150038080731,0.102056359482102,0.379284082254379,0.620715917745621,0.279512566641279,0.313785224676314,0.5461,0.45925654642007,0.427394250137337,0.113349203442593,NA,0.456968773800457,0.182025894897182,0.0357958872810358,0.303884234577304,0.0198019801980198,NA
"1120",231620,"HEART TO HEART HOSPICE OF SOUTHGATE, LLC","1 HERITAGE PLACE, SUITE 107","SOUTHGATE","MI",48195,"MI - Dearborn",101,6943,1086201.57,1145692.89,1352903.92,0.9964,0,0.3268,0.3991,0.0475,NA,18,34,12,0.2708,1.1182,0.1099,85.31,34,67,92,34,19,13,48,12,17,NA,NA,53,40,NA,NA,0,0,5,16,79,3,79,80,90,7,93,5,6,2,16,14,8,75,10,15,69,13,18,89,8,"mw",0,1,0,0,1,10754.470990099,11343.493960396,13395.0883168317,156.445566757886,165.014099092611,194.858695088578,0.802866747551445,NA,0.118811881188119,0.336633663366337,0.178217821782178,68.7425742574257,NA,0.128712871287129,0.118811881188119,0.475247524752475,0.168316831683168,NA,NA,0.336633663366337,0.663366336633663,0.336633663366337,0.188118811881188,0.7734,0.422549780191363,0.516033100594776,0.0614171192138609,NA,0.524752475247525,0.396039603960396,NA,NA,0,0
"1121",231623,"PREMIER HOSPICE","33259 DEQUINDRE RD, SUITE C","TROY","MI",48083,"MI - Royal Oak",176,10861,1697421.11,1746686.65,2315958.34,0.999,0,0.1757,0.2614,0.0521,32,40,59,18,0.1676,0.695,0.0928,83.43,56,120,123,38,109,32,37,16,30,12,49,40,0,136,0,0,0,8,34,58,11,74,62,82,16,84,11,15,7,15,23,11,66,8,26,71,10,19,60,29,"mw",0,1,0,0,1,9644.438125,9924.35596590909,13158.8542045455,156.28589540558,160.821899456772,213.236197403554,0.732923853025785,2.94632170150078,0.102272727272727,0.335227272727273,0.227272727272727,61.7102272727273,176,0.181818181818182,0.0909090909090909,0.210227272727273,0.170454545454545,0.0681818181818182,0.278409090909091,0.318181818181818,0.681818181818182,0.215909090909091,0.619318181818182,0.4892,0.359157808667212,0.534341782502044,0.106500408830744,176,0.227272727272727,0,0.772727272727273,0,0,0
"1122",231625,"HEART TO HEART HOSPICE","30800 TELEGRAPH RD, SUITE 1850","BINGHAM FARMS","MI",48025,"MI - Royal Oak",840,86356,12992279.01,13562257.51,15482603.66,0.9942,0,0.3757,0.2828,0.0518,92,145,392,207,0.3132,1.0636,0.1967,85.26,299,541,681,243,193,127,279,174,144,55,61,234,336,177,NA,76,0,5,14,81,5,78,79,90,9,91,8,7,2,14,14,8,73,11,16,68,16,16,82,13,"mw",0,1,0,0,1,15466.9988214286,16145.5446547619,18431.6710238095,150.45021781926,157.05055248043,179.288105748298,0.839153368213263,1.06535735791375,0.246428571428571,0.466666666666667,0.172619047619048,102.804761904762,840,0.151190476190476,0.207142857142857,0.332142857142857,0.171428571428571,0.0654761904761905,0.0726190476190476,0.355952380952381,0.644047619047619,0.289285714285714,0.229761904761905,0.7103,0.528931437420808,0.398141630297058,0.0729269322821343,NA,0.278571428571429,0.4,0.210714285714286,NA,0.0904761904761905,0
"1123",231626,"ASSURED HOSPICE CARE","25180 LAHSER RD, SUITE 200","SOUTHFIELD","MI",48033,"MI - Royal Oak",164,15261,2278237.54,2380609.86,3262102.78,0.9997,0,0.8283,0.3882,0.0458,11,20,67,33,0.8512,1.3124,0.1186,85.85,61,103,143,38,28,19,54,16,51,12,12,100,48,0,16,0,0,4,15,81,4,77,82,91,10,90,7,4,1,16,14,8,77,8,15,69,13,18,83,13,"mw",0,1,0,0,1,13891.6923170732,14515.9137804878,19890.8706097561,149.284944630103,155.993045016709,213.754195662145,0.698395389001201,0.720791560186095,0.201219512195122,0.408536585365854,0.121951219512195,93.0548780487805,164,0.115853658536585,0.0975609756097561,0.329268292682927,0.310975609756098,0.0731707317073171,0.0731707317073171,0.371951219512195,0.628048780487805,0.231707317073171,0.170731707317073,1.2623,0.656183157727957,0.307533866751169,0.0362829755208746,164,0.609756097560976,0.292682926829268,0,0.0975609756097561,0,0
"1124",231627,"KINDRED HOSPICE","625 KENMOOR AVENUE SE","GRAND RAPIDS","MI",49546,"MI - Grand Rapids",364,29954,4466712.61,4774786.86,6559238.31,0.9981,23,0.3901,0.2804,0.0483,38,45,157,52,0.4225,0.9647,0.1497,86.07,130,234,346,143,93,44,113,38,72,32,65,87,213,59,NA,NA,0,5,21,74,6,74,76,90,9,91,7,9,2,19,15,8,67,12,21,62,19,19,75,19,"mw",0,1,0,0,1,12271.188489011,13117.5463186813,18019.885467033,149.119069573346,159.403981438205,218.977041797423,0.680980382004142,1.26861187153636,0.142857142857143,0.431318681318681,0.123626373626374,82.2912087912088,364,0.120879120879121,0.104395604395604,0.31043956043956,0.197802197802198,0.0879120879120879,0.178571428571429,0.357142857142857,0.642857142857143,0.392857142857143,0.255494505494505,0.7188,0.542710072342794,0.390094602114635,0.067195325542571,NA,0.239010989010989,0.585164835164835,0.162087912087912,NA,NA,0
"1125",231628,"GRACE HOSPICE","3355 EAGLE PARK DRIVE NE, SUITE 102","GRAND RAPIDS","MI",49525,"MI - Grand Rapids",189,15928,2316124.97,2494146.66,4524161.96,0.9967,0,0.238,0.2238,0.0804,52,11,84,26,0.3069,0.8098,0.1748,83.35,66,123,168,54,71,26,39,22,46,20,36,101,30,NA,NA,0,0,5,16,79,5,79,80,86,10,90,8,9,3,13,11,11,73,11,16,64,13,23,78,17,"mw",0,1,0,0,1,12254.6294708995,13196.5431746032,23937.3648677249,145.412165369161,156.588815921647,284.03829482672,0.511945635562525,3.26469110999498,0.137566137566138,0.444444444444444,0.0582010582010582,84.2751322751323,189,0.137566137566138,0.116402116402116,0.206349206349206,0.243386243386243,0.105820105820106,0.19047619047619,0.349206349206349,0.650793650793651,0.285714285714286,0.375661375661376,0.5422,0.438952416082626,0.412762818148285,0.148284765769089,NA,0.534391534391534,0.158730158730159,NA,NA,0,0
"1126",231629,"EMMANUEL HOSPICE","2161 LEONARD ST","GRAND RAPIDS","MI",49504,"MI - Grand Rapids",335,21328,3158528.9,3466886.86,4686797.69,0.999,0,0.315,0.2117,0.0721,32,76,104,36,0.3684,0.7134,0.1387,86.7,114,221,325,151,78,56,106,21,80,28,44,85,118,129,0,NA,0,2,14,84,3,81,81,93,5,95,5,7,1,14,12,6,71,10,19,68,12,20,87,10,"mw",0,1,0,0,1,9428.44447761194,10348.916,13990.4408656716,148.093065453863,162.550959302326,219.748578863466,0.673920469564796,1.50037509377344,0.107462686567164,0.31044776119403,0.226865671641791,63.665671641791,335,0.167164179104478,0.0626865671641791,0.316417910447761,0.238805970149254,0.0835820895522388,0.13134328358209,0.340298507462687,0.659701492537313,0.450746268656716,0.232835820895522,0.5988,0.526052104208417,0.353540414161657,0.120407481629927,NA,0.253731343283582,0.352238805970149,0.385074626865672,0,NA,0
"1127",231631,"THE MEDICAL TEAM","4400 S SAGINAW ST, SUITE 1300A","FLINT","MI",48507,"MI - Flint",328,33592,5468097.23,5279568.03,9729373.84,0.9991,0,0.2231,0.293,0.088,32,42,158,75,0.2691,1.1215,0.1691,85.27,121,207,299,111,36,44,35,32,174,22,21,310,NA,0,NA,0,0,2,15,83,4,80,80,91,8,92,6,8,1,14,12,8,74,8,18,67,12,21,85,11,"mw",0,1,0,0,1,16671.0281402439,16096.2439939024,29662.7251219512,162.779746070493,157.167421707549,289.633658013813,0.562019439269485,0.952607763753275,0.228658536585366,0.481707317073171,0.128048780487805,102.414634146341,328,0.134146341463415,0.0975609756097561,0.106707317073171,0.530487804878049,0.0670731707317073,0.0640243902439024,0.36890243902439,0.63109756097561,0.338414634146341,0.109756097560976,0.6041,0.369309716934282,0.485019036583347,0.14567124648237,NA,0.945121951219512,NA,0,NA,0,0
"1128",231633,"ABSOLUTE HOME HEALTH & HOSPICE","9463 HOLLY ROAD, SUITE 104","GRAND BLANC","MI",48439,"MI - Flint",146,11082,1870130.65,1780993.25,3052802.56,0.9977,0,0.1815,0.2138,0.0524,24,22,55,18,0.1743,0.7669,0.1176,80.84,64,82,108,33,39,28,24,18,40,16,20,115,21,0,NA,0,0,14,23,63,10,76,74,87,13,87,6,12,0,18,14,13,76,10,14,63,19,18,66,24,"mw",0,1,0,0,1,12809.1140410959,12198.5839041096,20909.6065753425,168.753893701498,160.71045388919,275.473972207183,0.612594693971955,2.16567406605306,0.123287671232877,0.376712328767123,0.150684931506849,75.9041095890411,146,0.191780821917808,0.123287671232877,0.164383561643836,0.273972602739726,0.10958904109589,0.136986301369863,0.438356164383562,0.561643835616438,0.226027397260274,0.267123287671233,0.4477,0.405405405405405,0.477551932097387,0.117042662497208,NA,0.787671232876712,0.143835616438356,0,NA,0,0
"1129",231638,"CUSTOM HOSPICE","928 E ELEVEN MILE ROAD","ROYAL OAK","MI",48067,"MI - Royal Oak",134,4599,773693.61,815637.1,1094307.11,0.9976,0,0.1163,0.323,0.0685,NA,32,23,NA,0.1281,0.7452,0.1107,82.8,55,79,118,41,21,41,26,NA,38,NA,13,93,22,12,NA,NA,0,7,13,80,7,86,84,89,7,93,2,7,1,12,9,10,81,8,11,83,7,10,80,13,"mw",0,1,0,0,1,5773.83291044776,6086.84402985075,8166.47097014925,168.230834964123,177.350967601653,237.944577081974,0.707016890349913,NA,NA,0.171641791044776,0.238805970149254,34.3208955223881,NA,0.305970149253731,NA,0.194029850746269,0.283582089552239,NA,0.0970149253731343,0.41044776119403,0.58955223880597,0.305970149253731,0.156716417910448,0.5078,0.229027176053564,0.636077195746357,0.134895628200079,NA,0.694029850746269,0.164179104477612,0.0895522388059701,NA,NA,0
"1130",231639,"A&D HOSPICE","3150 ENTERPRISE DR","SAGINAW","MI",48603,"MI - Saginaw",84,4689,709547.06,789819.19,1155842.35,0.9987,0,0.4165,0.4667,0.0736,NA,15,28,NA,0.722,1.1556,0.1178,83.68,40,44,79,13,24,26,NA,NA,23,11,NA,79,0,NA,NA,0,0,7,18,75,10,80,78,89,12,88,9,10,4,11,12,7,79,11,10,68,15,17,78,12,"mw",0,1,0,0,1,8446.98880952381,9402.6094047619,13760.0279761905,151.321616549371,168.440859458307,246.500821070591,0.613878752582478,NA,NA,0.333333333333333,0.178571428571429,55.8214285714286,NA,0.30952380952381,NA,NA,0.273809523809524,0.130952380952381,NA,0.476190476190476,0.523809523809524,0.154761904761905,0.285714285714286,0.9568,0.435305183946488,0.487771739130435,0.0769230769230769,NA,0.94047619047619,0,NA,NA,0,0
"1131",231643,"GRACE HOSPICE","2725 AIRVIEW BLVD, STE 101","PORTAGE","MI",49002,"MI - Kalamazoo",295,35192,5284564.7,5472501.93,8856828.26,0.9968,0,0.1743,0.1746,0.0428,69,16,175,75,0.2006,0.6534,0.1335,84.38,91,204,274,64,100,20,28,79,82,44,42,127,137,14,12,0,NA,1,13,86,1,89,78,97,4,96,4,11,1,7,11,2,80,5,15,75,10,15,84,15,"mw",0,1,0,0,1,17913.7786440678,18550.854,30023.1466440678,150.163807115253,155.504146681064,251.671637303933,0.596665594597405,1.96067288020005,0.254237288135593,0.593220338983051,0.0542372881355932,119.294915254237,295,0.0677966101694915,0.267796610169492,0.0949152542372881,0.277966101694915,0.149152542372881,0.142372881355932,0.308474576271186,0.691525423728814,0.216949152542373,0.338983050847458,0.3917,0.444983405667603,0.445749297932091,0.109267296400306,NA,0.430508474576271,0.464406779661017,0.0474576271186441,0.0406779661016949,0,NA
"1132",231644,"GREAT LAKES CARING","110 ELM STREET, SUITE D","BIG RAPIDS","MI",49307,"MI - Grand Rapids",100,9283,1306443.01,1475027.12,2004499.74,1,0,0.1708,0.192,0.0374,NA,22,41,23,0.3949,1.2733,0.0911,84.7,29,71,97,36,35,22,21,NA,30,NA,NA,43,31,NA,24,0,NA,3,18,79,5,80,82,92,13,87,5,10,2,15,8,6,73,11,16,70,10,20,84,11,"mw",0,1,0,0,1,13064.4301,14750.2712,20044.9974,140.735000538619,158.895520844555,215.932321447808,0.651755140661679,NA,0.23,0.41,0.22,92.83,NA,0.22,NA,0.21,0.3,NA,NA,0.29,0.71,0.36,0.35,0.4002,0.426786606696652,0.47976011994003,0.0934532733633184,NA,0.43,0.31,NA,0.24,0,NA
"1133",231645,"THE MEDICAL TEAM HOSPICE","17197 N LAUREL PARK DRIVE, SUITE 555","LIVONIA","MI",48152,"MI - Ann Arbor",150,11284,1772439.3,1855249.8,2900962.43,0.9982,0,0.2659,0.3294,0.0524,NA,16,58,24,0.2919,1.2651,0.1338,87.77,56,94,139,44,18,16,NA,19,83,NA,19,148,0,0,0,NA,0,5,19,76,4,82,78,91,9,91,7,7,2,11,15,7,76,10,14,67,13,20,79,17,"mw",0,1,0,0,1,11816.262,12368.332,19339.7495333333,157.075443105282,164.414197093229,257.086355015952,0.61098319704885,NA,0.16,0.386666666666667,0.106666666666667,75.2266666666667,NA,0.106666666666667,0.126666666666667,NA,0.553333333333333,NA,0.126666666666667,0.373333333333333,0.626666666666667,0.293333333333333,0.12,0.6477,0.410529566157172,0.508568781843446,0.0809016519993824,NA,0.986666666666667,0,0,0,NA,0
"1134",231646,"GREAT LAKES CARING HOSPICE E MI","19176 HALL ROAD, SUITE 130","CLINTON TOWNSHIP","MI",48038,"MI - Detroit",283,20154,3125374.55,3257840.54,5167315.7,0.9992,0,0.4166,0.2768,0.0927,22,54,98,40,0.8536,1.3508,0.1606,85.37,92,191,269,74,84,37,99,25,69,13,40,74,120,NA,83,NA,0,5,16,79,5,84,79,91,8,92,6,8,2,10,13,7,74,9,17,75,12,13,83,12,"mw",0,1,0,0,1,11043.7263250883,11511.8040282686,18259.0660777385,155.074652674407,161.647342463035,256.39156991168,0.604835224215157,1.09159472065099,0.141342756183746,0.346289752650177,0.190812720848057,71.2155477031802,283,0.130742049469965,0.088339222614841,0.34982332155477,0.243816254416961,0.0459363957597173,0.141342756183746,0.325088339222615,0.674911660777385,0.261484098939929,0.296819787985866,0.7861,0.529958020608065,0.352118051138532,0.117923928253403,NA,0.261484098939929,0.424028268551237,NA,0.293286219081272,NA,0
"1135",231648,"COMMUNITY HEALTH HOSPICE CARE, INC","3390 N STATE ROAD, SUITE B","DAVISON","MI",48423,"MI - Flint",34,915,165857.64,164361.13,236405.94,1,0,0.127,0.3787,0.0287,NA,NA,NA,NA,0.1974,0.7737,0.0211,81.41,11,23,29,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,0,4,16,80,3,81,81,93,9,91,8,9,2,11,10,5,71,13,16,67,12,21,86,11,"mw",0,1,0,0,1,4878.16588235294,4834.15088235294,6953.11588235294,181.265180327869,179.629650273224,258.367147540984,0.701579833400125,NA,NA,NA,NA,26.9117647058824,NA,NA,NA,NA,NA,NA,NA,0.323529411764706,0.676470588235294,NA,NA,0.5344,0.237649700598802,0.708645209580838,0.0537050898203593,NA,0.735294117647059,NA,0,0,0,0
"1136",231651,"INTELICARE HOSPICE SERVICES","441 S MAIN STREET, SUITE 4","STANDISH","MI",48658,"MI - Saginaw",26,654,106787.41,120873.59,121475.22,1,0,0,0.2565,0.0294,NA,NA,NA,NA,0,0.5363,0.0282,77.19,11,15,25,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,0,0,0,0,0,21,79,4,80,84,90,6,94,4,7,1,16,9,9,82,6,12,76,6,18,89,7,"mw",0,1,0,0,1,4107.20807692308,4648.98423076923,4672.12384615385,163.283501529052,184.822003058104,185.741926605505,0.879088014823106,NA,NA,NA,NA,25.1538461538462,NA,NA,NA,NA,NA,NA,NA,0.423076923076923,0.576923076923077,NA,NA,0.2859,0,0.897166841552991,0.102833158447009,NA,0.846153846153846,NA,0,0,0,0
"1137",241500,"CENTRACARE HEALTH HOSPICE","2035 15TH STREET NORTH SUITE 110","SAINT CLOUD","MN",56303,"MN - St. Cloud",417,21101,3688095.5,3535620.89,8298702.42,0.9953,57,0.1341,0.3669,0.0731,25,103,101,34,0.1249,0.9632,0.1614,81.13,179,238,409,248,86,178,15,19,78,42,85,236,16,41,84,NA,NA,3,14,83,3,81,76,93,8,92,6,13,2,13,11,5,74,8,18,76,8,16,88,9,"mw",0,1,0,0,1,8844.35371702638,8478.70717026379,19900.9650359712,174.782972370978,167.557029998578,393.284793137766,0.444418333535088,1.18477797260793,0.0815347721822542,0.24220623501199,0.247002398081535,50.6019184652278,417,0.426858513189448,0.0455635491606715,0.0359712230215827,0.18705035971223,0.100719424460432,0.203836930455636,0.429256594724221,0.570743405275779,0.594724220623501,0.206235011990408,0.5741,0.233582999477443,0.63908726702665,0.127329733495907,NA,0.565947242206235,0.0383693045563549,0.0983213429256595,0.201438848920863,NA,NA
"1138",241503,"MAYO CLINIC HEALTH SYSTEM - MANKATO","PO BOX 8673","MANKATO","MN",56002,"MN - Minneapolis",568,25581,4059325.38,4329216.91,7886552.88,0.9922,29,0.1688,0.3698,0.0743,36,151,130,29,0.1674,0.7835,0.1475,84.53,233,335,558,314,162,143,112,40,113,54,106,146,152,100,159,NA,0,4,15,81,3,79,76,92,9,91,7,14,2,14,10,6,72,9,19,73,9,18,86,11,"mw",0,1,0,0,1,7146.69961267606,7621.86075704225,13884.7761971831,158.685171807201,169.235640123529,308.297286267151,0.514714786265403,1.40729447636918,0.051056338028169,0.22887323943662,0.265845070422535,45.0369718309859,568,0.251760563380282,0.0704225352112676,0.197183098591549,0.198943661971831,0.0950704225352113,0.186619718309859,0.410211267605634,0.589788732394366,0.552816901408451,0.285211267605634,0.6129,0.275411975852504,0.603361070321423,0.121226953826073,NA,0.257042253521127,0.267605633802817,0.176056338028169,0.279929577464789,NA,0
"1139",241504,"HEALTHEAST HOSPICE","1700 UNIVERSITY AVENUE","SAINT PAUL","MN",55104,"MN - St. Paul",1052,73342,12721623.39,11763719.13,21759361.72,0.9967,NA,0.2283,0.2806,0.0527,113,236,341,135,0.2692,0.8035,0.123,82.84,427,625,987,644,298,338,135,120,274,91,94,464,143,234,130,0,62,4,15,81,4,81,76,92,8,92,6,11,2,13,13,6,76,9,15,76,6,18,86,10,"mw",0,1,0,0,1,12092.7978992395,11182.2425190114,20683.8039163498,173.456183223801,160.395395953206,296.68350631289,0.584650577241289,1.54072700499032,0.128326996197719,0.324144486692015,0.224334600760456,69.7167300380228,1052,0.321292775665399,0.114068441064639,0.128326996197719,0.260456273764259,0.0865019011406844,0.0893536121673004,0.405893536121673,0.594106463878327,0.612167300380228,0.283269961977186,0.5616,0.406517094017094,0.499643874643875,0.0938390313390313,1033,0.44106463878327,0.135931558935361,0.222433460076046,0.123574144486692,0,0.05893536121673
"1140",241506,"NORTH MEMORIAL HOME HLTH HOSPC","3500 FRANCE AVENUE NORTH, SUITE 101","ROBBINSDALE","MN",55422,"MN - Minneapolis",846,54155,9549903.72,8827370.98,15546337.6,0.9984,510,0.1207,0.2298,0.0492,64,175,266,95,0.1338,0.6032,0.0997,83.66,321,525,780,542,225,238,194,58,176,83,97,374,109,314,0,0,0,6,18,76,4,80,77,89,12,88,6,9,2,14,14,9,74,10,16,73,8,19,83,13,"mw",0,1,0,0,1,11288.3022695035,10434.2446572104,18376.2855791962,176.343896593112,163.001956975349,287.071140245591,0.614286397588587,1.18179300156957,0.112293144208038,0.314420803782506,0.206855791962175,64.0130023640662,846,0.281323877068558,0.0685579196217494,0.229314420803783,0.208037825059102,0.0981087470449173,0.114657210401891,0.379432624113475,0.620567375886525,0.640661938534279,0.265957446808511,0.3997,0.301976482361771,0.574931198398799,0.12309231923943,797,0.442080378250591,0.128841607565012,0.371158392434988,0,0,0
